url,equipo,pantalla,memoria_interna,ram,cámara_principal,cámara_frontal,batería,sistema,conectividad_celular,procesador,cpu,gpu,peso,tamaño,soporte_esim,potencia_de_carga,almacenamiento_externo,conector_de_audífonos,wi-fi,gps,nfc,bluetooth,lector_de_huellas_digitales,tienda,precio,os_categoria,liberado,camara,bateria,memoria,potencia
https://www.solotodo.cl/products/243351-huawei-pura-70-pro-512-gb-12-gb-white,Huawei Pura 70 Pro (512 GB / 12 GB / White),"LTPO OLED 6.8"""" táctil (2844x1260) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 48.0 MP
		 + Gran angular (Wide angle) 12.0 MP",Estándar 13.0 MP,5050 mAh,Android_12,4G,HiSilicon Kirin 9010 (2300 MHz),"Huawei Taishan Big (Single core / 2300 MHz) 
		 + Huawei Taishan Mid (Triple core / 2180 MHz) 
		 + ARM Cortex A510 (Quad core / 1550 MHz)",HiSilicon Maleoon 910,220 g.,75 x 163 x 8 mm,Sí,100.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Paris,779990,Android,sí,50,5050,512,100
https://www.solotodo.cl/products/243351-huawei-pura-70-pro-512-gb-12-gb-white,Huawei Pura 70 Pro (512 GB / 12 GB / White),"LTPO OLED 6.8"""" táctil (2844x1260) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 48.0 MP
		 + Gran angular (Wide angle) 12.0 MP",Estándar 13.0 MP,5050 mAh,Android_12,4G,HiSilicon Kirin 9010 (2300 MHz),"Huawei Taishan Big (Single core / 2300 MHz) 
		 + Huawei Taishan Mid (Triple core / 2180 MHz) 
		 + ARM Cortex A510 (Quad core / 1550 MHz)",HiSilicon Maleoon 910,220 g.,75 x 163 x 8 mm,Sí,100.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, PC Factory,1234990,Android,sí,50,5050,512,100
https://www.solotodo.cl/products/241657-xiaomi-14-512-gb-12-gb-black,Xiaomi 14 (512 GB / 12 GB / Black),"LTPO OLED 6.4"""" táctil (2670x1200) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Gran angular (Wide angle) 32.0 MP,4610 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,188 g.,72 x 153 x 8 mm,Sí,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Travel Tienda,779990,Android,sí,50,4610,512,90
https://www.solotodo.cl/products/241657-xiaomi-14-512-gb-12-gb-black,Xiaomi 14 (512 GB / 12 GB / Black),"LTPO OLED 6.4"""" táctil (2670x1200) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Gran angular (Wide angle) 32.0 MP,4610 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,188 g.,72 x 153 x 8 mm,Sí,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Lider,799990,Android,sí,50,4610,512,90
https://www.solotodo.cl/products/241657-xiaomi-14-512-gb-12-gb-black,Xiaomi 14 (512 GB / 12 GB / Black),"LTPO OLED 6.4"""" táctil (2670x1200) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Gran angular (Wide angle) 32.0 MP,4610 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,188 g.,72 x 153 x 8 mm,Sí,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, AbcDin,799990,Android,sí,50,4610,512,90
https://www.solotodo.cl/products/241657-xiaomi-14-512-gb-12-gb-black,Xiaomi 14 (512 GB / 12 GB / Black),"LTPO OLED 6.4"""" táctil (2670x1200) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Gran angular (Wide angle) 32.0 MP,4610 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,188 g.,72 x 153 x 8 mm,Sí,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Lider,799990,Android,sí,50,4610,512,90
https://www.solotodo.cl/products/241657-xiaomi-14-512-gb-12-gb-black,Xiaomi 14 (512 GB / 12 GB / Black),"LTPO OLED 6.4"""" táctil (2670x1200) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Gran angular (Wide angle) 32.0 MP,4610 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,188 g.,72 x 153 x 8 mm,Sí,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | PHONESTORE-RETAILCHILE,799990,Android,sí,50,4610,512,90
https://www.solotodo.cl/products/118185-samsung-galaxy-z-fold3-5g-f926-256-gb-12-gb-phantom-black,Samsung Galaxy Z Fold3 5G (F926 / 256 GB / 12 GB / Phantom Black),"Foldable Dynamic AMOLED 2X 7.6"""" táctil (2208x1768) / 120 Hz",256 GB,12 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP",Estándar 4.0 MP,4400 mAh,Android_11,5G,Qualcomm Snapdragon 888 5G [SM8350] (2840 MHz),"Qualcomm Kryo 680 (Single core / 2840 MHz) 
		 + Qualcomm Kryo 680 (Triple core / 2420 MHz) 
		 + Qualcomm Kryo 680 (Quad core / 1800 MHz)",Qualcomm Adreno 660,271 g.,67 x 158 x 14 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tech Mark,789990,Android,no,12,4400,256,25
https://www.solotodo.cl/products/175940-samsung-galaxy-s23-ultra-s918-512-gb-12-gb-phantom-black,Samsung Galaxy S23 Ultra (S918 / 512 GB / 12 GB / Phantom Black),"Dynamic AMOLED 2X 6.8"""" táctil (3088x1440) / 120 Hz",512 GB,12 GB,"Estándar 200.0 MP
		 + Teleobjetivo Periscopio (Zoom) 10.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP 
		 + Gran angular (Wide angle) 12.0 MP",Estándar 12.0 MP,5000 mAh,Android_13,5G,Qualcomm Snapdragon 8 Gen 2 (SM8550) (3360 MHz),"ARM Cortex X3 (Single core / 3360 MHz) 
		 + ARM Cortex A715 (Dual core / 2800 MHz) 
		 + ARM Cortex A710 (Dual core / 2800 MHz)",Qualcomm Adreno 740,234 g.,78 x 163 x 9 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tech Mark,789990,Android,no,200,5000,512,45
https://www.solotodo.cl/products/211538-motorola-razr-40-ultra-512-gb-12-gb-infinite-black,Motorola RAZR 40 Ultra (512 GB / 12 GB / Infinite Black),"LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 13.0 MP",Estándar 32.0 MP,3800 mAh,Android_13,5G,Qualcomm SM8475 Snapdragon 8+ Gen 1 (3200 MHz),"ARM Cortex X2 (Single core / 3200 MHz) 
		 + ARM Cortex A710 (Triple core / 2800 MHz) 
		 + ARM Cortex A510 (Quad core / 2000 MHz)",Qualcomm Adreno 730,189 g.,74 x 171 x 7 mm,Sí,30.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tienda Movistar,799990,Android,no,12,3800,512,30
https://www.solotodo.cl/products/148869-samsung-galaxy-z-fold4-5g-f936-256-gb-12-gb-phantom-black-sm-f936bzkjbvo,Samsung Galaxy Z Fold4 5G (F936 / 256 GB / 12 GB / Phantom Black) [SM-F936BZKJBVO],"Foldable Dynamic AMOLED 2X 7.6"""" táctil (2176x1812) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 4.0 MP + Estándar 10.0 MP,4400 mAh,Android_1,5G,Qualcomm SM8475 Snapdragon 8+ Gen 1 (3200 MHz),"ARM Cortex X2 (Single core / 3200 MHz) 
		 + ARM Cortex A710 (Triple core / 2800 MHz) 
		 + ARM Cortex A510 (Quad core / 2000 MHz)",Qualcomm Adreno 730,263 g.,67 x 155 x 16 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tech Mark,799990,Android,no,50,4400,256,25
https://www.solotodo.cl/products/148869-samsung-galaxy-z-fold4-5g-f936-256-gb-12-gb-phantom-black-sm-f936bzkjbvo,Samsung Galaxy Z Fold4 5G (F936 / 256 GB / 12 GB / Phantom Black) [SM-F936BZKJBVO],"Foldable Dynamic AMOLED 2X 7.6"""" táctil (2176x1812) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 4.0 MP + Estándar 10.0 MP,4400 mAh,Android_1,5G,Qualcomm SM8475 Snapdragon 8+ Gen 1 (3200 MHz),"ARM Cortex X2 (Single core / 3200 MHz) 
		 + ARM Cortex A710 (Triple core / 2800 MHz) 
		 + ARM Cortex A510 (Quad core / 2000 MHz)",Qualcomm Adreno 730,263 g.,67 x 155 x 16 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Tienda Movistar,1349990,Android,no,50,4400,256,25
https://www.solotodo.cl/products/123392-apple-iphone-13-pro-max-512-gb-sierra-blue,Apple iPhone 13 Pro Max (512 GB / Sierra Blue),"Super Retina XDR OLED 6.7"""" táctil (2778x1284) / 120 Hz",512 GB,6 GB,"Estándar 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP",Estándar 12.0 MP,4352 mAh,iOS_15,5G,Apple A15 Bionic (3223 MHz),"Apple Avalanche (Dual core / 3223 MHz) 
		 + Apple Blizzard (Quad core / 1820 MHz)",Apple GPU Unnamed (For A15),240 g.,78 x 161 x 8 mm,Sí,27.0 W.,No,No,Sí,Sí,Sí,Sí,No,Mercado Libre | REUSE,1449990,iOS,no,12,4352,512,27
https://www.solotodo.cl/products/150587-apple-iphone-14-512-gb-red,Apple iPhone 14 (512 GB / Red),"Super Retina XDR OLED 6.1"""" táctil (2532x1170) / 60 Hz",512 GB,6 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP",Estándar 12.0 MP,N/A,iOS_16,5G,Apple A15 Bionic (3223 MHz),"Apple Avalanche (Dual core / 3223 MHz) 
		 + Apple Blizzard (Quad core / 1820 MHz)",Apple GPU Unnamed (For A15),172 g.,72 x 147 x 8 mm,Sí,15.0 W.,No,No,Sí,Sí,Sí,Sí,No,Apple Store,1049990,iOS,no,12,NA,512,15
https://www.solotodo.cl/products/248434-motorola-razr-50-ultra-512-gb-12-gb-midnight-blue,Motorola RAZR 50 Ultra (512 GB / 12 GB / Midnight Blue),"Foldable LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Estándar 32.0 MP,4000 mAh,iOS_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,189 g.,74 x 171 x 7 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tienda Movistar,849990,iOS,sí,50,4000,512,45
https://www.solotodo.cl/products/248434-motorola-razr-50-ultra-512-gb-12-gb-midnight-blue,Motorola RAZR 50 Ultra (512 GB / 12 GB / Midnight Blue),"Foldable LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Estándar 32.0 MP,4000 mAh,iOS_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,189 g.,74 x 171 x 7 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Lider,879990,iOS,sí,50,4000,512,45
https://www.solotodo.cl/products/248434-motorola-razr-50-ultra-512-gb-12-gb-midnight-blue,Motorola RAZR 50 Ultra (512 GB / 12 GB / Midnight Blue),"Foldable LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Estándar 32.0 MP,4000 mAh,iOS_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,189 g.,74 x 171 x 7 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, WOM,886800,iOS,sí,50,4000,512,45
https://www.solotodo.cl/products/248434-motorola-razr-50-ultra-512-gb-12-gb-midnight-blue,Motorola RAZR 50 Ultra (512 GB / 12 GB / Midnight Blue),"Foldable LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Estándar 32.0 MP,4000 mAh,iOS_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,189 g.,74 x 171 x 7 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Paris,899990,iOS,sí,50,4000,512,45
https://www.solotodo.cl/products/248434-motorola-razr-50-ultra-512-gb-12-gb-midnight-blue,Motorola RAZR 50 Ultra (512 GB / 12 GB / Midnight Blue),"Foldable LTPO AMOLED 6.9"""" táctil (2640x1080) / 165 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP",Estándar 32.0 MP,4000 mAh,iOS_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,189 g.,74 x 171 x 7 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Winpy,997120,iOS,sí,50,4000,512,45
https://www.solotodo.cl/products/131642-samsung-galaxy-s22-5g-s906-256-gb-8-gb-black,Samsung Galaxy S22+ 5G (S906 / 256 GB / 8 GB / Black),"Dynamic AMOLED 2X 6.6"""" táctil (2340x1080) / 120 Hz",256 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 10.0 MP,4500 mAh,Android_12,5G,Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz),"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)",Qualcomm Adreno 730,195 g.,76 x 157 x 8 mm,No,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Mercado Libre | REUSE,849990,Android,no,50,4500,256,45
https://www.solotodo.cl/products/230438-samsung-galaxy-s24-s926-256-gb-12-gb-amber-yellow,Samsung Galaxy S24+ (S926 / 256 GB / 12 GB / Amber Yellow),"Dynamic LTPO AMOLED 2X 6.7"""" táctil (3088x1440) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,4900 mAh,Android_14,5G,Samsung Exynos 2400 (3200 MHz),"ARM Cortex X4 (Single core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz) 
		 + ARM Cortex A720 (Triple core / 2600 MHz)",Samsung Xclipse 940,196 g.,76 x 159 x 8 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,WOM,856800,Android,no,50,4900,256,45
https://www.solotodo.cl/products/230438-samsung-galaxy-s24-s926-256-gb-12-gb-amber-yellow,Samsung Galaxy S24+ (S926 / 256 GB / 12 GB / Amber Yellow),"Dynamic LTPO AMOLED 2X 6.7"""" táctil (3088x1440) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,4900 mAh,Android_14,5G,Samsung Exynos 2400 (3200 MHz),"ARM Cortex X4 (Single core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz) 
		 + ARM Cortex A720 (Triple core / 2600 MHz)",Samsung Xclipse 940,196 g.,76 x 159 x 8 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Samsung Shop,997491,Android,no,50,4900,256,45
https://www.solotodo.cl/products/230438-samsung-galaxy-s24-s926-256-gb-12-gb-amber-yellow,Samsung Galaxy S24+ (S926 / 256 GB / 12 GB / Amber Yellow),"Dynamic LTPO AMOLED 2X 6.7"""" táctil (3088x1440) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,4900 mAh,Android_14,5G,Samsung Exynos 2400 (3200 MHz),"ARM Cortex X4 (Single core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz) 
		 + ARM Cortex A720 (Triple core / 2600 MHz)",Samsung Xclipse 940,196 g.,76 x 159 x 8 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre Samsung,1049990,Android,no,50,4900,256,45
https://www.solotodo.cl/products/230438-samsung-galaxy-s24-s926-256-gb-12-gb-amber-yellow,Samsung Galaxy S24+ (S926 / 256 GB / 12 GB / Amber Yellow),"Dynamic LTPO AMOLED 2X 6.7"""" táctil (3088x1440) / 120 Hz",256 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,4900 mAh,Android_14,5G,Samsung Exynos 2400 (3200 MHz),"ARM Cortex X4 (Single core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz) 
		 + ARM Cortex A720 (Triple core / 2600 MHz)",Samsung Xclipse 940,196 g.,76 x 159 x 8 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | Samsung,1049990,Android,no,50,4900,256,45
https://www.solotodo.cl/products/239949-honor-magic6-pro-512-gb-12-gb-green,Honor Magic6 Pro (512 GB / 12 GB / Green),"LTPO OLED 6.8"""" táctil (2800x1280) / 120 Hz",512 GB,12 GB,"Teleobjetivo Periscopio (Zoom) 180,0 MP
		 + Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP",Estándar 50.0 MP,5600 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,225 g.,76 x 163 x 9 mm,No,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Ripley,859990,Android,no,50,5600,512,80
https://www.solotodo.cl/products/239949-honor-magic6-pro-512-gb-12-gb-green,Honor Magic6 Pro (512 GB / 12 GB / Green),"LTPO OLED 6.8"""" táctil (2800x1280) / 120 Hz",512 GB,12 GB,"Teleobjetivo Periscopio (Zoom) 180,0 MP
		 + Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP",Estándar 50.0 MP,5600 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,225 g.,76 x 163 x 9 mm,No,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Tienda Movistar,1099990,Android,no,50,5600,512,80
https://www.solotodo.cl/products/239949-honor-magic6-pro-512-gb-12-gb-green,Honor Magic6 Pro (512 GB / 12 GB / Green),"LTPO OLED 6.8"""" táctil (2800x1280) / 120 Hz",512 GB,12 GB,"Teleobjetivo Periscopio (Zoom) 180,0 MP
		 + Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP",Estándar 50.0 MP,5600 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,225 g.,76 x 163 x 9 mm,No,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, KDTEC,1172467,Android,no,50,5600,512,80
https://www.solotodo.cl/products/239949-honor-magic6-pro-512-gb-12-gb-green,Honor Magic6 Pro (512 GB / 12 GB / Green),"LTPO OLED 6.8"""" táctil (2800x1280) / 120 Hz",512 GB,12 GB,"Teleobjetivo Periscopio (Zoom) 180,0 MP
		 + Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP",Estándar 50.0 MP,5600 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB) (3300 MHz),"ARM Cortex X4 (Single core / 3300 MHz) 
		 + ARM Cortex A720 (Triple core / 3200 MHz) 
		 + ARM Cortex A720 (Dual core / 3000 MHz)",Qualcomm Adreno 750,225 g.,76 x 163 x 9 mm,No,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Netxa,1204300,Android,no,50,5600,512,80
https://www.solotodo.cl/products/230462-samsung-galaxy-s24-ultra-s928-512-gb-12-gb-titanium-black,Samsung Galaxy S24 Ultra (S928 / 512 GB / 12 GB / Titanium Black),"Dynamic LTPO AMOLED 2X 6.8"""" táctil (3088x1440) / 120 Hz",512 GB,12 GB,"Estándar 200.0 MP
		 + Teleobjetivo Periscopio (Zoom) 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AC) (3390 MHz),"ARM Cortex X4 (Single core / 3390 MHz) 
		 + ARM Cortex A720 (Triple core / 3100 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz)",Qualcomm Adreno 750,232 g.,79 x 162 x 9 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Smartmobile,869990,Android,no,200,5000,512,45
https://www.solotodo.cl/products/230462-samsung-galaxy-s24-ultra-s928-512-gb-12-gb-titanium-black,Samsung Galaxy S24 Ultra (S928 / 512 GB / 12 GB / Titanium Black),"Dynamic LTPO AMOLED 2X 6.8"""" táctil (3088x1440) / 120 Hz",512 GB,12 GB,"Estándar 200.0 MP
		 + Teleobjetivo Periscopio (Zoom) 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AC) (3390 MHz),"ARM Cortex X4 (Single core / 3390 MHz) 
		 + ARM Cortex A720 (Triple core / 3100 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz)",Qualcomm Adreno 750,232 g.,79 x 162 x 9 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Tienda Movistar,1249990,Android,no,200,5000,512,45
https://www.solotodo.cl/products/230462-samsung-galaxy-s24-ultra-s928-512-gb-12-gb-titanium-black,Samsung Galaxy S24 Ultra (S928 / 512 GB / 12 GB / Titanium Black),"Dynamic LTPO AMOLED 2X 6.8"""" táctil (3088x1440) / 120 Hz",512 GB,12 GB,"Estándar 200.0 MP
		 + Teleobjetivo Periscopio (Zoom) 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AC) (3390 MHz),"ARM Cortex X4 (Single core / 3390 MHz) 
		 + ARM Cortex A720 (Triple core / 3100 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz)",Qualcomm Adreno 750,232 g.,79 x 162 x 9 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Samsung Shop,1282491,Android,no,200,5000,512,45
https://www.solotodo.cl/products/230462-samsung-galaxy-s24-ultra-s928-512-gb-12-gb-titanium-black,Samsung Galaxy S24 Ultra (S928 / 512 GB / 12 GB / Titanium Black),"Dynamic LTPO AMOLED 2X 6.8"""" táctil (3088x1440) / 120 Hz",512 GB,12 GB,"Estándar 200.0 MP
		 + Teleobjetivo Periscopio (Zoom) 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8 Gen 3 (SM8650-AC) (3390 MHz),"ARM Cortex X4 (Single core / 3390 MHz) 
		 + ARM Cortex A720 (Triple core / 3100 MHz) 
		 + ARM Cortex A720 (Dual core / 2900 MHz)",Qualcomm Adreno 750,232 g.,79 x 162 x 9 mm,Sí,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre Samsung,1329990,Android,no,200,5000,512,45
