URL;Equipo;Pantalla;Memoria_interna;RAM;Cámara_principal;Cámara_frontal;Batería;Sistema_operativo;Conectividad_celular;Procesador;CPU;GPU;Peso;Tamaño;Soporte_eSIM;Potencia_de_carga;Almacenamiento_externo;Conector_de_audífonos;Wi-Fi;GPS;NFC;Bluetooth;Lector_de_huellas_digitales;Tiendas_y_Precios
https://www.solotodo.cl/products/238726-zte-blade-v50-design-4g-256-gb-6-gb-beach-green;ZTE Blade V50 Design 4G (256 GB / 6 GB / Beach Green);"LCD IPS 6.6"" táctil (2408x1080) / 60 Hz";256 GB;6 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 13;4G;Spreadtrum Tiger T606 (1600 MHz);"ARM Cortex A75 (Dual core / 1600 MHz) 
		 + ARM Cortex A55 (Hexa core / 1600 MHz)";ARM Mali G57 MP1;207 g.;76 x 165 x 8 mm;No;22.5 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Ripley: $119.990 (https://simple.ripley.cl/celular-zte-v50-design-256gb-6gb-50mp-66-2000402989451p)
https://www.solotodo.cl/products/238786-honor-x6a-plus-128-gb-6-gb-sky-silver;Honor X6a Plus (128 GB / 6 GB / Sky Silver);"LCD 6.6"" táctil (1612x720) / 60 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5200 mAh;Android 13;4G;MediaTek Helio G36 (2200 MHz);"ARM Cortex A53 (Quad core / 2200 MHz) 
		 + ARM Cortex A53 (Quad core / 1700 MHz)";Imagination Technologies PowerVR GE8320;188 g.;75 x 163 x 8 mm;No;22.5 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;AbcDin: $119.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-honor-x6a-plus-256gb-656-silver-liberado%2F27490654.html&trackerID=ST_405749550_6862f999-c72f-4bf5-ae9d-e67455283e17)
https://www.solotodo.cl/products/199516-honor-x8a-5g-128-gb-6-gb-titanium-silver;Honor X8a 5G (128 GB / 6 GB / Titanium Silver);"LCD IPS 6.5"" táctil (1600x720) / 60 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 12;5G;Qualcomm Snapdragon 480+ 5G (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";Qualcomm Adreno 619;194 g.;75 x 164 x 8 mm;No;22.5 W.;No;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/181533-samsung-galaxy-a14-5g-a146-128-gb-4-gb-black;Samsung Galaxy A14 5G (A146 / 128 GB / 4 GB / Black);"PLS 6.6"" táctil (2408x1080) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 13;5G;MediaTek MT6833 Dimensity 700 5G (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MP2/MC2;202 g.;78 x 168 x 9 mm;No;15.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Ripley: $154.990 (https://simple.ripley.cl/celular-samsung-galaxy-a14-5g-128-gb-4-gb-ram-13mp-66-2000396116895p); Tienda Movistar: $159.990 (https://catalogo.movistar.cl/tienda/samsung-galaxy-a14-5g-128-gb-black); Diamond PC: $194.900 (https://diamondpc.cl/producto/smartphone-samsung-galaxy-a14-5g-a146-128-gb-4-gb-black/); Paris: $249.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-galaxy-a14-5g-128gb-6.6-negro-movistar-429821999.html&trackerID=ST_405754557_d5e23e3e-34db-43e5-aab3-2a58482a746f); Hites: $279.990 (https://www.hites.com/smartphone-samsung-galaxy-a14-5g-128-gb-liberado-906698001.html)"
https://www.solotodo.cl/products/242941-umidigi-g1-32-gb-3-gb-galaxy-blue;UMiDigi G1 (32 GB / 3 GB / Galaxy Blue);"LCD IPS 6.5"" táctil (1600x720) / 60 Hz";32 GB;3 GB;"Estándar 13.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5150 mAh;Android 13;4G;MediaTek MT6739 (1500 MHz);ARM Cortex A53 (Quad core / 1500 MHz);Imagination Technologies PowerVR GE8100;195 g.;76 x 164 x 9 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/240470-vivo-y03-128-gb-4-gb-gem-green;Vivo Y03 (128 GB / 4 GB / Gem Green);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";128 GB;4 GB;"Estándar 13.0 MP
		 + Estándar 0.1 MP";Estándar 5.0 MP;5000 mAh;Android 14;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;185 g.;76 x 164 x 8 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/222014-vivo-y17s-128-gb-4-gb-forest-green;Vivo Y17s (128 GB / 4 GB / Forest Green);"LCD IPS 6.6"" táctil (1612x720) / 60 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;186 g.;76 x 164 x 8 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/226513-xiaomi-poco-c65-128-gb-6-gb-black-51192;Xiaomi Poco C65 (128 GB / 6 GB / Black) [51192];"LCD IPS 6.7"" táctil (1650x720) / 90 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;192 g.;78 x 168 x 81 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/226512-xiaomi-poco-c65-256-gb-8-gb-black-51193;Xiaomi Poco C65 (256 GB / 8 GB / Black) [51193];"LCD IPS 6.7"" táctil (1650x720) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;192 g.;78 x 168 x 81 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/152986-xiaomi-redmi-10-5g-128-gb-4-gb-graphite-gray;Xiaomi Redmi 10 5G (128 GB / 4 GB / Graphite Gray);"LCD IPS 6.6"" táctil (2408x1080) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 12;5G;MediaTek MT6833 Dimensity 700 5G (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MP2/MC2;200 g.;76 x 164 x 9 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/255765-xiaomi-redmi-14c-128-gb-4-gb-midnight-black-58558;Xiaomi Redmi 14C (128 GB / 4 GB / Midnight Black) [58558];"LCD IPS 6.9"" táctil (1640x720) / 120 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 13.0 MP;5160 mAh;Android 14;5G;MediaTek Helio G81 Ultra (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;204 g.;78 x 172 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Paris: $119.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-redmi-14c-128gb-6.9-negro-liberado-867392999.html&trackerID=ST_405755851_9b85537b-b208-468e-855a-58f6896deed4); AbcDin: $129.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-xiaomi-redmi-14c-128gb-688-black-liberado%2F27975356.html&trackerID=ST_405750675_499b052b-b549-4b7d-9308-6b036358b458); Hites: $129.990 (https://www.hites.com/smartphone-xiaomi-xiaomi-redmi-14c-128-black-128-gb-liberado-946677001.html); Xiaomi Online: $139.990 (https://xiaomionline.cl/redmi-14c-midnight-black-4gb-ram-128gb-rom); Travel Tienda: $139.990 (https://tienda.travel.cl/smartphones/smartphone-xiaomi-redmi-14c-128gb-black/SKU111611)"
https://www.solotodo.cl/products/177967-honor-x7a-128-gb-6-gb-titanium-silver;Honor X7a (128 GB / 6 GB / Titanium Silver);"LCD IPS 6.8"" táctil (1600x720) / 60 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP 
		 + Macro 2.0 MP";Estándar 8.0 MP;6000 mAh;Android 12;4G;MediaTek MT6765H Helio G37 (2300 MHz);"ARM Cortex A53 (Quad core / 2300 MHz) 
		 + ARM Cortex A53 (Quad core / 1700 MHz)";Imagination Technologies PowerVR GE8320;196 g.;77 x 168 x 8 mm;No;22.5 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;AbcDin: $124.500 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-honor-x7a-128gb-65-silver-wom%2F27196063.html&trackerID=ST_405749233_320ee662-74c8-4ff0-8e83-d045c022b837)
https://www.solotodo.cl/products/234328-honor-x6a-plus-256-gb-6-gb-sky-silver;Honor X6a Plus (256 GB / 6 GB / Sky Silver);"LCD 6.6"" táctil (1612x720) / 60 Hz";256 GB;6 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5200 mAh;Android 13;4G;MediaTek Helio G36 (2200 MHz);"ARM Cortex A53 (Quad core / 2200 MHz) 
		 + ARM Cortex A53 (Quad core / 1700 MHz)";Imagination Technologies PowerVR GE8320;188 g.;75 x 163 x 8 mm;No;22.5 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Tienda Movistar: $89.990 (https://catalogo.movistar.cl/tienda/honor-x6a-plus-256-gb-silver-seminuevo); AbcDin: $109.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-honor-x6a-plus-256gb-656-plata-estelar-claro%2F27689264.html&trackerID=ST_405749985_831623c2-0a43-43d3-ab3a-05caa9c2301f); Paris: $124.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-honor-x6a-plus-256gb-6.6-gris-liberado-816921999.html&trackerID=ST_405755671_43e0c105-87d1-48f5-a34f-eb5bf7f3bc47); WOM: $126.000 (https://store.wom.cl/equipos/WDY-LX3/Honor-X6a-Plus-4G-256GB)"
https://www.solotodo.cl/products/232518-samsung-galaxy-a15-5g-a156-128-gb-6-gb-brave-black;Samsung Galaxy A15 5G (A156 / 128 GB / 6 GB / Brave Black);"Super AMOLED 6.5"" táctil (2340x1080) / 90 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 6100+ (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;200 g.;77 x 160 x 9 mm;No;25.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/239149-tcl-50-se-256-gb-6-gb-space-gray;TCL 50 SE (256 GB / 6 GB / Space Gray);"LCD IPS 6.8"" táctil (2460x1080) / 90 Hz";256 GB;6 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP";Estándar 8.0 MP;5010 mAh;Android 14;4G;MediaTek Helio G88 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;195 g.;76 x 168 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/223343-oppo-a38-128-gb-4-gb-glowing-black;Oppo A38 (128 GB / 4 GB / Glowing Black);"LCD IPS 6.6"" táctil (1612x720) / 60 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;190 g.;75 x 164 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;"Paris: $109.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-oppo-a38-128gb-6.6-black-wom-682469999.html&trackerID=ST_405755110_5c1c9b33-063e-439a-8792-e244c992b6b2); Tienda Movistar: $119.990 (https://catalogo.movistar.cl/tienda/oppo-a38-128gb-negro); Hites: $129.990 (https://www.hites.com/smartphone-oppo-a38-128-gb-liberado-927915001.html); Mercado Libre | WOM: $129.990 (https://articulo.mercadolibre.cl/MLC-1464483675-celular-oppo-a38-128gb-4gb-ram-color-negro-_JM?pdp_filters=official_store:857&attributes=COLOR_SECONDARY_COLOR:TmVncm8=); AbcDin: $139.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-oppo-a38-128gb-656-black-liberado%2F27249574.html&trackerID=ST_405749231_16234ef5-2848-4308-8a2a-141740476834)"
https://www.solotodo.cl/products/255785-xiaomi-redmi-14c-128-gb-4-gb-starry-blue-59112;Xiaomi Redmi 14C (128 GB / 4 GB / Starry Blue) [59112];"LCD IPS 6.7"" táctil (1650x720) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 12;4G;MediaTek Helio G81 Ultra (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;N/A;Desconocido;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;"AbcDin: $129.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-xiaomi-redmi-14c-128gb-688-blue-liberado%2F27975364.html&trackerID=ST_405750671_694a0b85-d3d6-41a0-b11c-15c869abc3bd); Xiaomi Online: $139.990 (https://xiaomionline.cl/redmi-14c-starry-blue-4gb-ram-128gb-rom); Travel Tienda: $139.990 (https://tienda.travel.cl/smartphones/smartphone-xiaomi-redmi-14c-128gb-blue/SKU111613); SP Digital: $156.852 (https://www.spdigital.cl/xiaomi-redmi-14c-128-smartphone-android-starry-blue); NotebookStore: $157.448 (https://notebookstore.cl/xiaomi-redmi-14c-128-smartphone-android-starry-blue)"
https://www.solotodo.cl/products/230803-samsung-galaxy-a15-5g-a156-128-gb-4-gb-light-blue;Samsung Galaxy A15 5G (A156 / 128 GB / 4 GB / Light Blue);"Super AMOLED 6.5"" táctil (2340x1080) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 6100+ (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;200 g.;77 x 160 x 9 mm;No;25.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/229815-motorola-moto-g34-256-gb-8-gb-blue;Motorola Moto G34 (256 GB / 8 GB / Blue);"LCD IPS 6.5"" táctil (1600x720) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;5G;Qualcomm Snapdragon 695 5G (SM6375) (2200 MHz);"Qualcomm Kryo 660 Gold (Dual core / 2200 MHz) 
		 + Qualcomm Kryo 660 Silver (Hexa core / 1700 MHz)";Qualcomm Adreno 619;179 g.;75 x 163 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/191400-xiaomi-redmi-note-12-4g-128-gb-4-gb-matte-black;Xiaomi Redmi Note 12 4G (128 GB / 4 GB / Matte Black);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";128 GB;4 GB;"Estándar 48.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 12;4G;Qualcomm Snapdragon 685 [SM6225-AD] (2400 MHz);"Qualcomm Kryo 265 Gold (Quad core / 2400 MHz) 
		 + Qualcomm Kryo 265 Silver (Quad core / 1900 MHz)";Qualcomm Adreno 610;188 g.;76 x 166 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/226251-infinix-hot-30-256-gb-8-gb-racing-black;Infinix Hot 30 (256 GB / 8 GB / Racing Black);"LCD IPS 6.8"" táctil (2460x1080) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Estándar 0.1 MP";Estándar 8.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G88 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;196 g.;77 x 169 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Hites: $119.990 (https://www.hites.com/smartphone-infinix-hot-30-256-gb-liberado-927100001.html); Hites: $119.990 (https://www.hites.com/smartphone-infinix-hot-30-256-gb-liberado-927099001.html)"
https://www.solotodo.cl/products/153920-samsung-galaxy-a04-a045-64-gb-4-gb-black-beauty;Samsung Galaxy A04 (A045 / 64 GB / 4 GB / Black Beauty);"PLS 6.5"" táctil (1600x720) / 60 Hz";64 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 12;4G;Spreadtrum SC9863A (1600 MHz);"ARM Cortex A55 (Quad core / 1600 MHz) 
		 + ARM Cortex A55 (Quad core / 1200 MHz)";Imagination Technologies PowerVR GE8322;192 g.;76 x 164 x 9 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/210538-tcl-40r-128-gb-4-gb-stardust-purple;TCL 40R (128 GB / 4 GB / Stardust Purple);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 12;5G;MediaTek MT6833 Dimensity 700 5G (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MP2/MC2;192 g.;75 x 165 x 9 mm;No;15.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/233327-oppo-a79-256-gb-8-gb-mystery-black;Oppo A79 (256 GB / 8 GB / Mystery Black);"LCD IPS 6.7"" táctil (2400x1080) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 13;5G;MediaTek Dimensity 6020 (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;193 g.;76 x 166 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;"Paris: $149.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-a79-5g-256-256gb-6.7-liberado-negro-638096999.html&trackerID=ST_405755078_e341f7a2-27c6-493f-ab94-27f2b6ca10e8); Hites: $239.990 (https://www.hites.com/smartphone-oppo-a79-5g-256-gb-wom-934844001.html); AbcDin: $249.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-oppo-a79-256gb-672-mystery-black-liberado%2F27398375.html&trackerID=ST_405749593_21154012-400b-4e57-af5f-b696d8d5a1ac)"
https://www.solotodo.cl/products/215244-vivo-y27-128-gb-6-gb-burgundy-black;Vivo Y27 (128 GB / 6 GB / Burgundy Black);"LCD IPS 6.6"" táctil (2388x1080) / 60 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;190 g.;76 x 164 x 8 mm;No;44.0 W.;No;Sí;Sí;Sí;No;Sí;Sí;"Hites: $129.990 (https://www.hites.com/smartphone-vivo-y27-128-gb-liberado-919912001.html); Hites: $129.990 (https://www.hites.com/smartphone-vivo-y27-128-gb-liberado-930555001.html); AbcDin: $139.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-vivo-y27-128gb-664-burgundy-black-liberado%2F27050344.html&trackerID=ST_405749234_3d23f354-75b4-464a-91b3-73cc5a7c359c); Ripley: $149.990 (https://simple.ripley.cl/celular-vivo-y27-128-gb-6-gb-ram-8mp-66-2000397757363p); Hites: $149.990 (https://www.hites.com/smartphone-vivo-y27-128-gb-entel-925995001.html)"
https://www.solotodo.cl/products/255767-xiaomi-redmi-14c-256-gb-4-gb-midnight-black-58579;Xiaomi Redmi 14C (256 GB / 4 GB / Midnight Black) [58579];"LCD IPS 6.9"" táctil (1640x720) / 120 Hz";256 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 13.0 MP;5160 mAh;Android 14;4G;MediaTek Helio G81 Ultra (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;204 g.;78 x 172 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/256681-motorola-moto-g35-128-gb-4-gb-midnight-black;Motorola Moto G35 (128 GB / 4 GB / Midnight Black);"LCD IPS 6.7"" táctil (2400x1080) / 120 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP";Estándar 16.0 MP;5000 mAh;Android 14;5G;Spreadtrum Unisoc T760 (2000 MHz);"ARM Cortex A76 (Quad core / 2000 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G57 MP4;188 g.;76 x 166 x 8 mm;Sí;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"TIShop: $145.100 (https://tishop.cl/products/motorola-g35-smartphone-android-black-touch); NotebookStore: $146.822 (https://notebookstore.cl/motorola-g35-smartphone-android-black-touch); Lider: $159.990 (https://www.lider.cl/catalogo/product/sku/4690637/a); Paris: $169.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-g35-5g-128gb-6.7-negro-liberado-876228999.html&trackerID=ST_405755947_9a08cdbc-6e06-4087-9c46-1d7e039edd92)"
https://www.solotodo.cl/products/248605-tcl-50-5g-256-gb-6-gb-space-gray;TCL 50 5G (256 GB / 6 GB / Space Gray);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";256 GB;6 GB;"Estándar 50.0 MP
		 + Macro 2.0 MP";Estándar 8.0 MP;5010 mAh;Android 14;5G;MediaTek Dimensity 6100+ (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;184 g.;75 x 164 x 8 mm;Sí;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/219547-xiaomi-redmi-12-128-gb-4-gb-black;Xiaomi Redmi 12 (128 GB / 4 GB / Black);"LCD IPS 6.8"" táctil (2460x1080) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G88 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;199 g.;76 x 169 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/247117-infinix-hot-40i-256-gb-8-gb-horizon-gold;Infinix Hot 40i (256 GB / 8 GB / Horizon Gold);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Estándar 0.1 MP";Estándar 32.0 MP;5000 mAh;Android 13;4G;Spreadtrum Tiger T606 (1600 MHz);"ARM Cortex A75 (Dual core / 1600 MHz) 
		 + ARM Cortex A55 (Hexa core / 1600 MHz)";ARM Mali G57 MP1;190 g.;76 x 164 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Hites: $159.990 (https://www.hites.com/smartphone-infinix-hot-40i-256-gb-liberado-audifonos-soporte-lego-941554001.html); Hites: $159.990 (https://www.hites.com/smartphone-infinix-hot-40i-256-gb-liberado-941188001.html)"
https://www.solotodo.cl/products/252464-vivo-y18-128-gb-6-gb-mocha-brown;Vivo Y18 (128 GB / 6 GB / Mocha Brown);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Estándar 0.1 MP";Estándar 8.0 MP;5000 mAh;Android 14;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;185 g.;76 x 164 x 8 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
